epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,27892.7,0.97052,0.60727,1.17849,0.67078,0.75247,0.70261,0.48957,1.15287,0.54629,1.32935,0.000410409,0.000410409,0.000410409
182,27913.3,0.97958,0.61837,1.17594,0.93397,0.74125,0.76211,0.54344,1.1292,0.54611,1.29969,0.00040475,0.00040475,0.00040475
183,27933.3,0.98533,0.62381,1.18379,0.62811,0.75407,0.67083,0.47066,1.13898,0.55183,1.3181,0.000399091,0.000399091,0.000399091
184,27951.1,0.98689,0.62661,1.17986,0.97075,0.62152,0.66513,0.46988,1.11369,0.5561,1.29671,0.000393432,0.000393432,0.000393432
185,27966.8,0.98659,0.60238,1.17544,0.96675,0.62357,0.64929,0.45752,1.10933,0.54987,1.28728,0.000387773,0.000387773,0.000387773
186,27982.4,0.97275,0.60786,1.1727,0.63439,0.62522,0.65298,0.46147,1.10214,0.55952,1.277,0.000382115,0.000382115,0.000382115
187,27999.1,0.97751,0.60612,1.17213,0.96633,0.628,0.65191,0.46125,1.1051,0.54735,1.27929,0.000376456,0.000376456,0.000376456
188,28015.2,0.97523,0.6078,1.16915,0.63084,0.62267,0.65321,0.46011,1.10178,0.55218,1.27399,0.000370797,0.000370797,0.000370797
189,28030.7,0.95748,0.59236,1.16481,0.96782,0.62469,0.66194,0.47024,1.10436,0.55513,1.27731,0.000365138,0.000365138,0.000365138
190,28046.7,0.97057,0.60598,1.1699,0.65288,0.74381,0.69014,0.49093,1.11602,0.55516,1.29894,0.000359479,0.000359479,0.000359479
191,28067.5,0.95694,0.58719,1.15911,0.96222,0.61978,0.65995,0.46756,1.11257,0.56678,1.30219,0.00035382,0.00035382,0.00035382
192,28085,0.95718,0.5947,1.16351,0.90724,0.72297,0.75963,0.54685,1.11571,0.56933,1.30205,0.000348162,0.000348162,0.000348162
193,28101.1,0.96336,0.60555,1.16686,0.74543,0.85476,0.80991,0.58784,1.08939,0.55339,1.2825,0.000342503,0.000342503,0.000342503
194,28114.5,0.96075,0.59959,1.16834,0.9353,0.73102,0.77645,0.55957,1.12758,0.57321,1.31844,0.000336844,0.000336844,0.000336844
195,28127.6,0.94293,0.59898,1.14947,0.65614,0.7451,0.69538,0.49185,1.14777,0.55167,1.32988,0.000331185,0.000331185,0.000331185
196,28140.6,0.94889,0.59146,1.14838,0.60101,0.74626,0.67199,0.48069,1.11619,0.55107,1.29778,0.000325526,0.000325526,0.000325526
197,28153.4,0.95251,0.59841,1.15216,0.68813,0.85229,0.70879,0.50835,1.12296,0.56129,1.30383,0.000319867,0.000319867,0.000319867
198,28166.5,0.94451,0.58491,1.15707,0.63056,0.74494,0.68104,0.48587,1.11307,0.56209,1.29774,0.000314209,0.000314209,0.000314209
199,28179.7,0.94773,0.59163,1.14993,0.91897,0.73752,0.75703,0.5456,1.13445,0.55091,1.31216,0.00030855,0.00030855,0.00030855
200,28192.6,0.96604,0.59534,1.1667,0.61492,0.75198,0.66177,0.47064,1.11288,0.54671,1.29764,0.000302891,0.000302891,0.000302891
201,28205.8,0.94833,0.59339,1.14806,0.68084,0.74845,0.68531,0.4907,1.10844,0.55066,1.27856,0.000297232,0.000297232,0.000297232
202,28219,0.92171,0.59182,1.15352,0.87721,0.74238,0.75878,0.5491,1.10357,0.53379,1.28528,0.000291573,0.000291573,0.000291573
203,28234,0.94521,0.58668,1.15154,0.61877,0.74448,0.65938,0.46584,1.14737,0.54382,1.31317,0.000285914,0.000285914,0.000285914
204,28246.2,0.9299,0.58503,1.14598,0.6107,0.75903,0.66478,0.47379,1.10629,0.53916,1.28254,0.000280255,0.000280255,0.000280255
205,28259.5,0.91971,0.56647,1.14247,0.97033,0.61722,0.6695,0.47921,1.09521,0.54478,1.27782,0.000274597,0.000274597,0.000274597
206,28273.4,0.92681,0.57921,1.14156,0.72103,0.73873,0.70745,0.51057,1.08691,0.5481,1.27195,0.000268938,0.000268938,0.000268938
207,28287.3,0.94545,0.59347,1.1602,0.64978,0.74926,0.67133,0.47481,1.11911,0.5395,1.29138,0.000263279,0.000263279,0.000263279
208,28301.2,0.91074,0.56479,1.13179,0.65919,0.75198,0.6716,0.47765,1.09571,0.53671,1.26927,0.00025762,0.00025762,0.00025762
209,28314.3,0.92599,0.56917,1.13329,0.67754,0.7491,0.67562,0.48261,1.08943,0.528,1.26726,0.000251961,0.000251961,0.000251961
210,28327.5,0.92217,0.57346,1.13919,0.97653,0.62747,0.65216,0.4618,1.1307,0.52939,1.30054,0.000246302,0.000246302,0.000246302
211,28341.2,0.90934,0.56139,1.12875,0.62207,0.75822,0.6766,0.4824,1.1021,0.5275,1.29372,0.000240644,0.000240644,0.000240644
212,28362.6,0.91633,0.58051,1.13982,0.83727,0.74136,0.76012,0.55048,1.10043,0.52622,1.29335,0.000234985,0.000234985,0.000234985
213,28381.3,0.92547,0.56735,1.14991,0.62415,0.75615,0.66476,0.47818,1.08208,0.52202,1.2718,0.000229326,0.000229326,0.000229326
214,28394.9,0.92299,0.5774,1.14536,0.61012,0.75407,0.66261,0.47441,1.08353,0.52505,1.2682,0.000223667,0.000223667,0.000223667
215,28408.1,0.92541,0.58216,1.14763,0.76801,0.74926,0.70863,0.5089,1.08517,0.52756,1.27177,0.000218008,0.000218008,0.000218008
216,28422.1,0.90956,0.56921,1.13147,0.66992,0.75231,0.68591,0.48638,1.10846,0.53016,1.30497,0.000212349,0.000212349,0.000212349
217,28435.7,0.91204,0.5584,1.13073,0.62332,0.75599,0.66897,0.48035,1.07851,0.51664,1.27396,0.000206691,0.000206691,0.000206691
218,28449.2,0.906,0.56215,1.13133,0.7664,0.75102,0.70441,0.50291,1.08519,0.52483,1.27972,0.000201032,0.000201032,0.000201032
219,28461.4,0.89042,0.55225,1.11726,0.74019,0.75231,0.70555,0.50295,1.08655,0.52765,1.28194,0.000195373,0.000195373,0.000195373
220,28474.1,0.89762,0.567,1.14034,0.68809,0.7543,0.68657,0.4937,1.07304,0.52595,1.27677,0.000189714,0.000189714,0.000189714
221,28510.1,0.89099,0.55518,1.12341,0.63744,0.75503,0.67171,0.48269,1.07742,0.51852,1.27732,0.000184055,0.000184055,0.000184055
222,28644.4,0.91186,0.56479,1.13601,0.58536,0.64408,0.66365,0.47529,1.08415,0.52409,1.27311,0.000178396,0.000178396,0.000178396
223,28655.4,0.89757,0.56095,1.13705,0.71689,0.75647,0.68582,0.49177,1.09145,0.52288,1.28415,0.000172738,0.000172738,0.000172738
224,28666.2,0.89096,0.57295,1.13013,0.6468,0.75503,0.67227,0.47891,1.113,0.52854,1.29955,0.000167079,0.000167079,0.000167079
225,28677,0.90191,0.56577,1.12675,0.63696,0.63366,0.65609,0.46892,1.09954,0.52709,1.28897,0.00016142,0.00016142,0.00016142
226,28687.9,0.88989,0.56144,1.11878,0.63457,0.63446,0.65897,0.47358,1.08061,0.51278,1.2768,0.000155761,0.000155761,0.000155761
227,28698.8,0.88145,0.54481,1.11711,0.62165,0.75647,0.67033,0.48161,1.0713,0.50851,1.26303,0.000150102,0.000150102,0.000150102
228,28709.7,0.89213,0.55664,1.13113,0.63066,0.7582,0.67413,0.48237,1.07162,0.51648,1.2651,0.000144443,0.000144443,0.000144443
229,28721.8,0.89181,0.55455,1.12113,0.65688,0.75829,0.67765,0.486,1.07834,0.51271,1.28067,0.000138784,0.000138784,0.000138784
230,28738.9,0.88572,0.55022,1.12322,0.66768,0.75695,0.67774,0.48815,1.07256,0.50795,1.27178,0.000133126,0.000133126,0.000133126
231,28755.9,0.87986,0.5581,1.1197,0.75669,0.75311,0.70839,0.51,1.09163,0.51479,1.28644,0.000127467,0.000127467,0.000127467
232,28773.7,0.88103,0.54451,1.11875,0.71738,0.75118,0.68802,0.49267,1.09706,0.51724,1.29135,0.000121808,0.000121808,0.000121808
233,28801.1,0.87531,0.54137,1.11255,0.67493,0.75259,0.67746,0.48918,1.08138,0.51161,1.27555,0.000116149,0.000116149,0.000116149
234,28819.5,0.88721,0.55098,1.12381,0.74228,0.74974,0.70617,0.50731,1.06931,0.51549,1.26609,0.00011049,0.00011049,0.00011049
235,28835.8,0.88038,0.54946,1.12393,0.62035,0.75679,0.66168,0.47726,1.07011,0.51268,1.26192,0.000104831,0.000104831,0.000104831
236,28852.2,0.88616,0.55391,1.11493,0.62173,0.76015,0.66871,0.47896,1.08211,0.50883,1.27474,9.91726e-05,9.91726e-05,9.91726e-05
237,28869.3,0.86639,0.54206,1.11051,0.65938,0.75429,0.67667,0.48604,1.08508,0.51039,1.2732,9.35138e-05,9.35138e-05,9.35138e-05
238,28886.3,0.88239,0.55362,1.11892,0.62191,0.7539,0.67263,0.48354,1.08564,0.5154,1.27433,8.78549e-05,8.78549e-05,8.78549e-05
239,28903.3,0.87126,0.54209,1.11261,0.9628,0.63906,0.65885,0.47249,1.09308,0.51638,1.29044,8.21961e-05,8.21961e-05,8.21961e-05
240,28919.7,0.87393,0.54818,1.1202,0.96673,0.63791,0.66059,0.47361,1.09794,0.51647,1.28664,7.65372e-05,7.65372e-05,7.65372e-05
241,28962.9,0.84349,0.45391,1.09547,0.71662,0.75327,0.7052,0.50722,1.09935,0.51447,1.29881,7.08784e-05,7.08784e-05,7.08784e-05
242,28973.6,0.7922,0.42839,1.07006,0.64905,0.75278,0.67145,0.47862,1.10731,0.52179,1.2993,6.52196e-05,6.52196e-05,6.52196e-05
243,28984.4,0.78396,0.42312,1.06212,0.62343,0.75599,0.67133,0.47771,1.11249,0.52412,1.30168,5.95607e-05,5.95607e-05,5.95607e-05
244,28995.2,0.76807,0.41104,1.06298,0.66612,0.75262,0.6791,0.48489,1.10941,0.5253,1.2939,5.39019e-05,5.39019e-05,5.39019e-05
245,29006,0.76988,0.41047,1.05837,0.64648,0.75499,0.67451,0.47831,1.12251,0.52559,1.30672,4.8243e-05,4.8243e-05,4.8243e-05
246,29016.8,0.75581,0.40789,1.05172,0.66888,0.75599,0.6786,0.48366,1.11289,0.52217,1.29383,4.25842e-05,4.25842e-05,4.25842e-05
247,29027.6,0.75331,0.4107,1.04888,0.62871,0.75583,0.67367,0.48137,1.10404,0.52233,1.28213,3.69254e-05,3.69254e-05,3.69254e-05
248,29038.4,0.75682,0.40664,1.05563,0.61799,0.75775,0.66539,0.47398,1.09975,0.52137,1.27754,3.12665e-05,3.12665e-05,3.12665e-05
249,29049.2,0.75326,0.41014,1.05295,0.61654,0.75887,0.66508,0.4744,1.10413,0.52424,1.28314,2.56077e-05,2.56077e-05,2.56077e-05
250,29060.1,0.73773,0.40173,1.03618,0.60867,0.75887,0.66508,0.47539,1.10095,0.5246,1.2822,1.99488e-05,1.99488e-05,1.99488e-05
