epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,1253.15,1.29092,0.79739,1.32909,0.94199,0.90219,0.9467,0.62241,1.26965,0.64826,1.40674,0.000894646,0.000894646,0.000894646
119,1263.67,1.16562,0.72965,1.28095,0.92867,0.90715,0.95211,0.60363,1.31721,0.65703,1.41358,0.000888044,0.000888044,0.000888044
120,1274.16,1.13821,0.75695,1.22874,0.84719,0.81813,0.85409,0.55938,1.26526,0.8997,1.38073,0.000881443,0.000881443,0.000881443
121,1284.74,1.23393,0.8338,1.29988,0.92696,0.89623,0.94444,0.61287,1.32301,0.67513,1.41717,0.000874842,0.000874842,0.000874842
122,1295.25,1.20568,0.7929,1.32733,0.93429,0.89236,0.94365,0.61563,1.31674,0.68343,1.41622,0.00086824,0.00086824,0.00086824
123,1305.79,1.18451,0.71165,1.25592,0.94711,0.88209,0.94536,0.62136,1.29302,0.65954,1.42686,0.000861639,0.000861639,0.000861639
124,1316.3,1.18546,0.78258,1.29356,0.9396,0.90003,0.94857,0.63103,1.2409,0.64424,1.37012,0.000855038,0.000855038,0.000855038
125,1326.91,1.22965,0.73038,1.33667,0.94166,0.89859,0.94883,0.62876,1.22595,0.6368,1.35151,0.000848436,0.000848436,0.000848436
126,1337.41,1.16793,0.71595,1.2723,0.93563,0.90073,0.95263,0.61819,1.31966,0.66778,1.40823,0.000841835,0.000841835,0.000841835
127,1347.94,1.111,0.70483,1.20167,0.92006,0.89345,0.9335,0.6156,1.30208,0.65815,1.42156,0.000835234,0.000835234,0.000835234
128,1358.46,1.14203,0.7137,1.25991,0.89572,0.89521,0.9194,0.60404,1.26921,0.67321,1.38456,0.000828632,0.000828632,0.000828632
129,1369.03,1.18622,0.72746,1.32282,0.93028,0.90095,0.94597,0.61416,1.27535,0.66353,1.39678,0.000822031,0.000822031,0.000822031
130,1379.58,1.22575,0.74877,1.35791,0.93221,0.89275,0.94821,0.62277,1.27748,0.65349,1.38563,0.00081543,0.00081543,0.00081543
131,1390.07,1.14955,0.7052,1.28709,0.92501,0.90602,0.94461,0.63139,1.2281,0.63122,1.36893,0.000808828,0.000808828,0.000808828
132,1400.64,1.16642,0.71565,1.27529,0.92924,0.9034,0.95232,0.62812,1.28469,0.65046,1.37533,0.000802227,0.000802227,0.000802227
133,1411.27,1.16378,0.71572,1.25515,0.92638,0.89535,0.9496,0.62092,1.30845,0.6347,1.41575,0.000795626,0.000795626,0.000795626
134,1421.83,1.13659,0.77546,1.25432,0.89427,0.85866,0.91722,0.60461,1.28042,0.78727,1.35421,0.000789024,0.000789024,0.000789024
135,1432.4,1.12521,0.7171,1.24235,0.94231,0.87483,0.94257,0.61877,1.29634,0.65504,1.39239,0.000782423,0.000782423,0.000782423
136,1442.93,1.17339,0.71491,1.27643,0.93825,0.89169,0.94501,0.62975,1.25994,0.63847,1.39201,0.000775822,0.000775822,0.000775822
137,1453.39,1.15018,0.68625,1.24897,0.93297,0.91108,0.95283,0.63832,1.21287,0.62851,1.32745,0.00076922,0.00076922,0.00076922
138,1463.91,1.21979,0.74512,1.2667,0.92414,0.90192,0.94287,0.63383,1.18732,0.62878,1.30997,0.000762619,0.000762619,0.000762619
139,1474.42,1.16621,0.71586,1.24696,0.94364,0.90883,0.9492,0.64081,1.20709,0.6062,1.3601,0.000756018,0.000756018,0.000756018
140,1484.95,1.14337,0.7258,1.26833,0.92893,0.90747,0.94705,0.63647,1.21863,0.60771,1.34234,0.000749417,0.000749417,0.000749417
141,1495.42,1.07803,0.67409,1.17818,0.92673,0.90872,0.95166,0.63879,1.23997,0.62375,1.34692,0.000742815,0.000742815,0.000742815
142,1505.96,1.15556,0.70378,1.23822,0.93624,0.91785,0.94575,0.63734,1.22186,0.60389,1.35101,0.000736214,0.000736214,0.000736214
143,1516.66,1.20276,0.69729,1.2564,0.94477,0.88741,0.9499,0.6396,1.21615,0.61299,1.33128,0.000729613,0.000729613,0.000729613
144,1527.18,1.04155,0.73828,1.16254,0.93379,0.90572,0.95136,0.62855,1.29158,0.6438,1.37244,0.000723011,0.000723011,0.000723011
145,1537.71,1.14712,0.69799,1.2673,0.92774,0.89182,0.94426,0.61565,1.32865,0.65475,1.41145,0.00071641,0.00071641,0.00071641
146,1548.24,1.14527,0.70314,1.23619,0.91891,0.90154,0.94923,0.62425,1.23194,0.62621,1.35804,0.000709809,0.000709809,0.000709809
147,1558.17,1.1148,0.69051,1.22721,0.89248,0.89953,0.93586,0.6262,1.22828,0.6979,1.33366,0.000703207,0.000703207,0.000703207
148,1568.73,1.17405,0.7026,1.3029,0.94108,0.9036,0.94505,0.63296,1.22346,0.63149,1.33006,0.000696606,0.000696606,0.000696606
149,1579.21,1.16259,0.67477,1.27354,0.93285,0.89257,0.93551,0.63189,1.24434,0.66787,1.33403,0.000690005,0.000690005,0.000690005
150,1589.72,1.13715,0.67825,1.24142,0.936,0.91044,0.9486,0.62858,1.26199,0.64108,1.36411,0.000683403,0.000683403,0.000683403
151,1600.21,1.14133,0.70883,1.23252,0.939,0.91491,0.95178,0.64222,1.23557,0.61887,1.34981,0.000676802,0.000676802,0.000676802
152,1610.83,1.0556,0.65601,1.19364,0.93882,0.90658,0.94989,0.64091,1.22035,0.61896,1.34755,0.000670201,0.000670201,0.000670201
153,1621.45,1.26159,0.73369,1.25169,0.92191,0.90716,0.94782,0.64539,1.19254,0.61209,1.32756,0.000663599,0.000663599,0.000663599
154,1631.95,1.17098,0.68162,1.30153,0.94243,0.90797,0.95593,0.64835,1.19388,0.59852,1.31589,0.000656998,0.000656998,0.000656998
155,1642.69,1.09637,0.65939,1.20934,0.93942,0.90939,0.95498,0.64018,1.21044,0.61488,1.32663,0.000650397,0.000650397,0.000650397
156,1653.34,1.04189,0.72206,1.15125,0.9333,0.90844,0.95193,0.64865,1.20314,0.60208,1.33743,0.000643795,0.000643795,0.000643795
157,1663.96,1.07872,0.6858,1.21803,0.94656,0.90398,0.94959,0.64459,1.19005,0.60348,1.32065,0.000637194,0.000637194,0.000637194
158,1674.4,1.1431,0.69344,1.24972,0.90198,0.88246,0.92909,0.62135,1.23794,0.66273,1.33526,0.000630593,0.000630593,0.000630593
159,1684.93,1.10082,0.67844,1.24619,0.94448,0.91117,0.95401,0.64119,1.21224,0.5997,1.32736,0.000623991,0.000623991,0.000623991
160,1695.49,1.11049,0.71345,1.23348,0.94471,0.90436,0.95259,0.6527,1.19829,0.60197,1.3204,0.00061739,0.00061739,0.00061739
161,1706.04,1.06907,0.67427,1.20815,0.94117,0.90931,0.95627,0.64903,1.20135,0.60046,1.32663,0.000610789,0.000610789,0.000610789
162,1716.54,1.05381,0.66075,1.21517,0.92833,0.91656,0.95327,0.64745,1.20101,0.5923,1.32814,0.000604187,0.000604187,0.000604187
163,1727.05,1.13259,0.7808,1.2596,0.95095,0.92202,0.9621,0.65754,1.2086,0.60226,1.32462,0.000597586,0.000597586,0.000597586
164,1737.6,1.1376,0.67675,1.24846,0.94554,0.91253,0.95656,0.64546,1.24214,0.60584,1.34169,0.000590985,0.000590985,0.000590985
165,1748.1,1.05154,0.87315,1.19587,0.94865,0.91253,0.95498,0.6516,1.19395,0.5808,1.30515,0.000584384,0.000584384,0.000584384
166,1758.7,1.16826,0.70751,1.26925,0.94264,0.90212,0.94889,0.63973,1.1998,0.61095,1.3157,0.000577782,0.000577782,0.000577782
167,1769.2,1.11461,0.64256,1.22997,0.95052,0.91858,0.95896,0.65566,1.17843,0.58376,1.32205,0.000571181,0.000571181,0.000571181
168,1779.62,1.05317,0.64214,1.20396,0.9537,0.91758,0.95661,0.64827,1.23181,0.58534,1.35719,0.00056458,0.00056458,0.00056458
169,1790.1,1.02828,0.63194,1.18469,0.94374,0.91812,0.95681,0.66064,1.18021,0.58325,1.31888,0.000557978,0.000557978,0.000557978
170,1800.64,1.03224,0.62864,1.18993,0.94493,0.91433,0.95464,0.6513,1.21224,0.63463,1.33637,0.000551377,0.000551377,0.000551377
171,1811.15,1.08293,0.6474,1.18513,0.92106,0.91728,0.95132,0.63951,1.23702,0.61191,1.35391,0.000544776,0.000544776,0.000544776
172,1821.6,1.02382,0.63383,1.18639,0.93642,0.92706,0.95936,0.65169,1.21598,0.61117,1.33426,0.000538174,0.000538174,0.000538174
173,1832.09,1.06174,0.64009,1.19693,0.93966,0.92055,0.95409,0.65555,1.17788,0.5902,1.31656,0.000531573,0.000531573,0.000531573
174,1842.6,1.007,0.65862,1.13899,0.92232,0.9126,0.95665,0.65256,1.21194,0.61383,1.31656,0.000524972,0.000524972,0.000524972
175,1853.13,1.13326,0.64803,1.24061,0.94157,0.92081,0.96162,0.65665,1.17564,0.58965,1.31162,0.00051837,0.00051837,0.00051837
176,1863.69,0.97789,0.62124,1.12703,0.95094,0.92142,0.95726,0.66255,1.16719,0.57604,1.32788,0.000511769,0.000511769,0.000511769
177,1874.17,1.03509,0.6368,1.21326,0.95285,0.9273,0.95814,0.66192,1.15366,0.5689,1.32603,0.000505168,0.000505168,0.000505168
178,1884.61,1.12904,0.65155,1.27292,0.93418,0.92707,0.96069,0.64977,1.21614,0.6036,1.33651,0.000498566,0.000498566,0.000498566
179,1895.19,1.07952,0.64778,1.2484,0.93654,0.91229,0.95174,0.65834,1.18559,0.58486,1.33908,0.000491965,0.000491965,0.000491965
180,1905.75,1.0659,0.65266,1.19395,0.93173,0.91976,0.95542,0.65067,1.18937,0.58866,1.33287,0.000485364,0.000485364,0.000485364
181,1916.32,1.03205,0.61782,1.18367,0.93553,0.92262,0.95758,0.65733,1.18248,0.57445,1.34579,0.000478762,0.000478762,0.000478762
182,1926.87,1.02912,0.62674,1.18087,0.95108,0.91277,0.95196,0.6627,1.1736,0.59827,1.32145,0.000472161,0.000472161,0.000472161
183,1937.4,1.13788,0.6737,1.16705,0.94496,0.90637,0.95446,0.66186,1.17102,0.58247,1.29883,0.00046556,0.00046556,0.00046556
