epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,588.047,1.55323,1.0567,1.62297,0.8431,0.80482,0.86094,0.49092,1.56014,0.99631,1.69749,0.00139635,0.00139635,0.00139635
43,600.806,1.53824,1.05283,1.58424,0.89413,0.81661,0.89353,0.49665,1.52569,0.94788,1.6368,0.00138974,0.00138974,0.00138974
44,609.976,1.53647,1.057,1.60328,0.89403,0.78165,0.88175,0.42074,1.80556,1.012,1.80275,0.00138314,0.00138314,0.00138314
45,619.181,1.5479,1.0414,1.59513,0.86068,0.82746,0.89949,0.46121,1.63192,0.96142,1.72226,0.00137654,0.00137654,0.00137654
46,628.543,1.53685,1.0618,1.59488,0.9024,0.82276,0.90091,0.51704,1.52657,0.91124,1.66015,0.00136994,0.00136994,0.00136994
47,637.945,1.54247,1.02999,1.54943,0.9048,0.82644,0.90357,0.48959,1.62604,0.9609,1.70269,0.00136334,0.00136334,0.00136334
48,647.465,1.56933,1.0344,1.58748,0.90456,0.81373,0.90038,0.5054,1.57268,0.90578,1.64952,0.00135674,0.00135674,0.00135674
49,656.995,1.51555,1.00686,1.54665,0.91457,0.83054,0.91089,0.51784,1.51304,0.92707,1.61305,0.00135014,0.00135014,0.00135014
50,666.174,1.52437,1.00843,1.57646,0.90062,0.82262,0.89503,0.51505,1.53412,0.92701,1.60339,0.00134354,0.00134354,0.00134354
51,675.546,1.50777,0.98774,1.55389,0.93352,0.83521,0.91224,0.53168,1.47198,0.8577,1.5575,0.00133693,0.00133693,0.00133693
52,684.872,1.46529,0.97283,1.5227,0.89721,0.84261,0.90306,0.52093,1.48747,0.8865,1.55738,0.00133033,0.00133033,0.00133033
53,694.247,1.50612,0.9939,1.54719,0.90278,0.80536,0.8989,0.52588,1.48737,0.90108,1.58473,0.00132373,0.00132373,0.00132373
54,703.596,1.50537,0.99484,1.54106,0.8886,0.80739,0.89638,0.48819,1.71421,0.96462,1.74069,0.00131713,0.00131713,0.00131713
55,712.967,1.49218,0.98723,1.54232,0.90397,0.84165,0.912,0.49553,1.56903,0.87201,1.66442,0.00131053,0.00131053,0.00131053
56,722.257,1.46824,0.9602,1.52382,0.92384,0.84699,0.91622,0.51769,1.49628,0.87558,1.60639,0.00130393,0.00130393,0.00130393
57,731.507,1.47252,0.95981,1.51295,0.8959,0.85687,0.91626,0.5208,1.48406,0.85877,1.58984,0.00129733,0.00129733,0.00129733
58,740.795,1.47242,0.97568,1.5368,0.91539,0.84493,0.91959,0.53064,1.5314,0.86178,1.62293,0.00129072,0.00129072,0.00129072
59,750.122,1.44692,0.94,1.5119,0.92598,0.81962,0.90673,0.46218,1.711,0.92845,1.73528,0.00128412,0.00128412,0.00128412
60,759.225,1.44654,0.94918,1.49923,0.91874,0.83502,0.91797,0.54141,1.46993,0.81879,1.58583,0.00127752,0.00127752,0.00127752
61,768.49,1.45197,0.91975,1.49531,0.91544,0.86568,0.92369,0.53573,1.4996,0.80743,1.61659,0.00127092,0.00127092,0.00127092
