epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,391.022,1.54507,1.09704,1.58883,0.92736,0.54754,0.63837,0.36159,1.55492,0.92015,1.65559,0.00123094,0.00123094,0.00123094
37,401.806,1.54306,1.06484,1.57597,0.90454,0.54232,0.61171,0.31406,1.65815,1.00528,1.75694,0.00122528,0.00122528,0.00122528
38,412.95,1.52936,1.06368,1.57765,0.94587,0.55525,0.60713,0.34561,1.50102,0.90798,1.62373,0.00121962,0.00121962,0.00121962
39,424.797,1.51336,1.05439,1.56225,0.91937,0.53619,0.60146,0.32147,1.61136,0.94327,1.67416,0.00121396,0.00121396,0.00121396
40,435.506,1.50677,1.03399,1.55822,0.92215,0.54473,0.59742,0.325,1.60885,0.98384,1.6643,0.00120831,0.00120831,0.00120831
41,446.209,1.51128,1.05826,1.557,0.92869,0.55298,0.60692,0.33451,1.62436,0.93194,1.7215,0.00120265,0.00120265,0.00120265
42,457.008,1.4931,1.00388,1.55589,0.93533,0.56248,0.63228,0.36742,1.53748,0.9184,1.63928,0.00119699,0.00119699,0.00119699
43,467.767,1.50196,1.02699,1.56797,0.92023,0.55713,0.60637,0.35447,1.43514,0.93173,1.56956,0.00119133,0.00119133,0.00119133
44,478.665,1.47824,1.02379,1.55329,0.92803,0.56365,0.60145,0.33281,1.5786,0.90185,1.66215,0.00118567,0.00118567,0.00118567
45,489.454,1.49093,1.02646,1.53247,0.92535,0.57349,0.73766,0.46023,1.55053,0.87723,1.6474,0.00118001,0.00118001,0.00118001
46,501.224,1.48423,0.98904,1.54623,0.9604,0.56437,0.63329,0.35354,1.59019,0.84769,1.66626,0.00117435,0.00117435,0.00117435
47,511.949,1.47703,0.98377,1.53667,0.94013,0.55804,0.62447,0.3626,1.50083,0.86364,1.59013,0.00116869,0.00116869,0.00116869
48,522.769,1.45185,0.96725,1.5161,0.87758,0.53308,0.64101,0.35706,1.5471,1.09579,1.60938,0.00116303,0.00116303,0.00116303
49,533.515,1.45385,0.96907,1.51292,0.94441,0.57902,0.66162,0.38687,1.49354,0.83327,1.57558,0.00115738,0.00115738,0.00115738
50,544.29,1.46782,0.96182,1.51992,0.9498,0.57353,0.63857,0.36042,1.58105,0.87131,1.67576,0.00115172,0.00115172,0.00115172
51,555.709,1.46169,0.95,1.50267,0.91653,0.5699,0.62306,0.35668,1.58363,0.89691,1.70353,0.00114606,0.00114606,0.00114606
52,567.172,1.44315,0.94179,1.48694,0.94447,0.57498,0.616,0.36032,1.42418,0.82157,1.53548,0.0011404,0.0011404,0.0011404
53,577.854,1.44474,0.96181,1.50773,0.94194,0.57967,0.63936,0.37054,1.46352,0.78198,1.55058,0.00113474,0.00113474,0.00113474
54,588.606,1.43515,0.94704,1.4971,0.9239,0.58371,0.73092,0.46322,1.4669,0.81336,1.56476,0.00112908,0.00112908,0.00112908
55,600.464,1.41973,0.92513,1.50015,0.58937,0.72123,0.75897,0.4861,1.46384,0.78939,1.56653,0.00112342,0.00112342,0.00112342
56,616.55,1.45124,0.95151,1.51356,0.93995,0.56172,0.61577,0.35332,1.48123,0.82353,1.57083,0.00111776,0.00111776,0.00111776
57,632.403,1.4378,0.9473,1.50353,0.94037,0.57425,0.63051,0.36601,1.45767,0.82187,1.56071,0.0011121,0.0011121,0.0011121
58,648.342,1.40724,0.92501,1.46921,0.93974,0.5806,0.64415,0.36912,1.57927,0.80528,1.6563,0.00110645,0.00110645,0.00110645
59,663.861,1.43485,0.92198,1.49745,0.6872,0.72362,0.73415,0.45166,1.51136,0.78769,1.60476,0.00110079,0.00110079,0.00110079
60,675.438,1.39786,0.89566,1.48111,0.93283,0.56302,0.62588,0.37388,1.48648,0.84496,1.55021,0.00109513,0.00109513,0.00109513
61,691.956,1.41214,0.88632,1.46018,0.94897,0.58131,0.62848,0.37266,1.48541,0.7662,1.56165,0.00108947,0.00108947,0.00108947
62,708.466,1.39164,0.93185,1.46391,0.92441,0.58052,0.62557,0.35576,1.51543,0.79999,1.58945,0.00108381,0.00108381,0.00108381
63,726.302,1.41379,0.90828,1.46922,0.92953,0.57155,0.61091,0.36926,1.4273,0.80529,1.53279,0.00107815,0.00107815,0.00107815
64,743.395,1.39605,0.8921,1.45569,0.93082,0.5883,0.62137,0.36199,1.45297,0.77523,1.52987,0.00107249,0.00107249,0.00107249
65,759.993,1.37589,0.89143,1.44452,0.94824,0.58474,0.64015,0.38903,1.43695,0.77095,1.5396,0.00106683,0.00106683,0.00106683
66,775.929,1.37069,0.88688,1.44493,0.94223,0.57631,0.62006,0.35915,1.53621,0.80415,1.61226,0.00106118,0.00106118,0.00106118
67,792.373,1.38756,0.87255,1.44764,0.93876,0.58594,0.63636,0.39033,1.42489,0.76697,1.54049,0.00105552,0.00105552,0.00105552
68,808.512,1.38435,0.88748,1.44293,0.92611,0.58751,0.64489,0.3948,1.43779,0.79776,1.53109,0.00104986,0.00104986,0.00104986
69,824.579,1.3618,0.89463,1.44104,0.94448,0.58467,0.62953,0.3872,1.40226,0.74839,1.52473,0.0010442,0.0010442,0.0010442
70,841.093,1.36651,0.8897,1.44181,0.93596,0.59364,0.6266,0.36057,1.51192,0.77691,1.59335,0.00103854,0.00103854,0.00103854
71,858.618,1.34891,0.85706,1.42997,0.94412,0.59726,0.65742,0.39742,1.4636,0.75864,1.54354,0.00103288,0.00103288,0.00103288
72,874.64,1.3592,0.86042,1.43503,0.94594,0.5973,0.62645,0.37886,1.39993,0.7574,1.50981,0.00102722,0.00102722,0.00102722
73,893.532,1.37778,0.87837,1.45183,0.96005,0.57941,0.62415,0.36768,1.49202,0.79348,1.5614,0.00102156,0.00102156,0.00102156
74,910.358,1.37139,0.8716,1.43274,0.94519,0.58896,0.63249,0.3868,1.41715,0.7678,1.51101,0.0010159,0.0010159,0.0010159
75,926.996,1.34371,0.8437,1.42128,0.95381,0.57596,0.6212,0.37627,1.44261,0.78504,1.53066,0.00101025,0.00101025,0.00101025
76,943.684,1.3287,0.8302,1.40327,0.96306,0.58192,0.62896,0.38975,1.42387,0.74772,1.52539,0.00100459,0.00100459,0.00100459
77,960.196,1.34399,0.83965,1.4098,0.9374,0.5744,0.61299,0.36421,1.46558,0.83118,1.54282,0.000998928,0.000998928,0.000998928
78,976.451,1.32452,0.83167,1.40594,0.9484,0.59031,0.62489,0.3827,1.37993,0.74094,1.47409,0.000993269,0.000993269,0.000993269
79,995.76,1.33172,0.84401,1.40931,0.94368,0.59441,0.62597,0.36501,1.48656,0.74936,1.57266,0.00098761,0.00098761,0.00098761
80,1026.03,1.33194,0.82099,1.40807,0.94047,0.59094,0.66259,0.42444,1.39694,0.73208,1.46187,0.000981952,0.000981952,0.000981952
81,1042.08,1.32275,0.82474,1.40407,0.93369,0.59693,0.63038,0.3825,1.39374,0.74993,1.49934,0.000976293,0.000976293,0.000976293
82,1058.01,1.30061,0.81044,1.37537,0.93774,0.60112,0.6448,0.38017,1.48352,0.73641,1.58207,0.000970634,0.000970634,0.000970634
83,1075.59,1.33535,0.81889,1.40253,0.95505,0.594,0.63383,0.39942,1.38682,0.72263,1.49942,0.000964975,0.000964975,0.000964975
84,1092.27,1.28451,0.79999,1.36592,0.94796,0.59509,0.64355,0.40599,1.34101,0.69639,1.45514,0.000959316,0.000959316,0.000959316
85,1108.72,1.2989,0.80789,1.37601,0.94811,0.59843,0.63397,0.40322,1.38745,0.7483,1.46897,0.000953657,0.000953657,0.000953657
86,1125.28,1.28471,0.81172,1.3771,0.95067,0.59686,0.6359,0.40164,1.31538,0.68741,1.43772,0.000947999,0.000947999,0.000947999
87,1142.05,1.27695,0.78818,1.35228,0.9556,0.58781,0.63355,0.39594,1.34209,0.73722,1.47014,0.00094234,0.00094234,0.00094234
88,1159.53,1.26806,0.80421,1.36122,0.94749,0.58103,0.62458,0.389,1.36179,0.71503,1.48069,0.000936681,0.000936681,0.000936681
89,1177.42,1.28852,0.78985,1.36044,0.95721,0.59633,0.63209,0.40104,1.36128,0.69844,1.45715,0.000931022,0.000931022,0.000931022
90,1193.89,1.27019,0.80015,1.37482,0.93096,0.59906,0.63146,0.39107,1.38785,0.74272,1.48348,0.000925363,0.000925363,0.000925363
91,1210.73,1.26843,0.79343,1.35925,0.94266,0.59586,0.6286,0.40066,1.34306,0.70396,1.4304,0.000919704,0.000919704,0.000919704
92,1227.43,1.27981,0.79779,1.36391,0.93947,0.60051,0.63425,0.40399,1.34535,0.74789,1.42212,0.000914046,0.000914046,0.000914046
93,1245,1.25573,0.75997,1.35153,0.949,0.59556,0.63127,0.39133,1.37837,0.69864,1.45781,0.000908387,0.000908387,0.000908387
94,1261.61,1.25939,0.78077,1.35126,0.95891,0.59341,0.63261,0.40017,1.35695,0.72159,1.44997,0.000902728,0.000902728,0.000902728
95,1277.96,1.25212,0.7869,1.34836,0.95566,0.60222,0.63452,0.40349,1.31561,0.67702,1.41174,0.000897069,0.000897069,0.000897069
96,1294.22,1.24859,0.78805,1.34755,0.95384,0.58797,0.62806,0.39228,1.34832,0.69671,1.495,0.00089141,0.00089141,0.00089141
97,1312.78,1.24142,0.77798,1.3517,0.94474,0.60705,0.63239,0.40919,1.28982,0.6871,1.39575,0.000885751,0.000885751,0.000885751
98,1330.83,1.2302,0.75261,1.33922,0.94266,0.59368,0.62865,0.38535,1.43932,0.74434,1.52605,0.000880093,0.000880093,0.000880093
99,1349.68,1.23642,0.7576,1.34087,0.9621,0.59345,0.64012,0.40299,1.35485,0.69091,1.47506,0.000874434,0.000874434,0.000874434
100,1366.31,1.21625,0.74984,1.33902,0.9548,0.60886,0.63925,0.4086,1.30937,0.65441,1.42253,0.000868775,0.000868775,0.000868775
101,1382.92,1.25262,0.76269,1.34809,0.94511,0.60619,0.63779,0.3972,1.40098,0.68424,1.49885,0.000863116,0.000863116,0.000863116
102,1399.57,1.24696,0.75847,1.35358,0.95474,0.6028,0.6496,0.41657,1.31971,0.68762,1.43661,0.000857457,0.000857457,0.000857457
103,1416.06,1.20951,0.73229,1.32129,0.95094,0.59906,0.63343,0.40583,1.34344,0.70254,1.43936,0.000851798,0.000851798,0.000851798
104,1432.34,1.22617,0.74192,1.33463,0.95517,0.60785,0.64057,0.39918,1.33838,0.65511,1.43608,0.000846139,0.000846139,0.000846139
105,1448.75,1.22312,0.73069,1.32649,0.96527,0.58608,0.62809,0.40294,1.32385,0.67522,1.42888,0.000840481,0.000840481,0.000840481
106,1466.16,1.20449,0.7257,1.31285,0.95595,0.60931,0.63614,0.40764,1.34226,0.68237,1.43905,0.000834822,0.000834822,0.000834822
107,1482.28,1.23034,0.75159,1.33565,0.95245,0.60392,0.63687,0.40947,1.31096,0.66802,1.42769,0.000829163,0.000829163,0.000829163
108,1498.85,1.21559,0.74422,1.31724,0.95101,0.60818,0.64001,0.41633,1.27996,0.67692,1.38702,0.000823504,0.000823504,0.000823504
109,1515.05,1.19287,0.72559,1.30772,0.94803,0.60411,0.63239,0.40973,1.30692,0.6533,1.41369,0.000817845,0.000817845,0.000817845
110,1531.29,1.19108,0.73003,1.30858,0.949,0.62134,0.63831,0.41099,1.29251,0.67665,1.38331,0.000812186,0.000812186,0.000812186
111,1547.4,1.2125,0.74984,1.33062,0.95219,0.60914,0.64548,0.4199,1.26534,0.67599,1.38786,0.000806528,0.000806528,0.000806528
112,1563.86,1.19257,0.73254,1.30477,0.95513,0.59455,0.6409,0.41521,1.33707,0.68506,1.44534,0.000800869,0.000800869,0.000800869
113,1580.33,1.18605,0.72558,1.308,0.96216,0.59492,0.6389,0.42316,1.30541,0.68106,1.41258,0.00079521,0.00079521,0.00079521
114,1597.55,1.19471,0.74155,1.3168,0.94798,0.60731,0.64081,0.42301,1.29786,0.68265,1.41309,0.000789551,0.000789551,0.000789551
115,1614.78,1.19883,0.73318,1.31829,0.95561,0.60261,0.6399,0.40727,1.30302,0.66441,1.40432,0.000783892,0.000783892,0.000783892
116,1631.22,1.18824,0.72635,1.30906,0.95922,0.60682,0.63607,0.41289,1.28265,0.65608,1.38075,0.000778233,0.000778233,0.000778233
117,1647.43,1.17498,0.73454,1.3141,0.95343,0.61107,0.63681,0.41043,1.24232,0.65584,1.37444,0.000772575,0.000772575,0.000772575
118,1663.38,1.17781,0.72325,1.28878,0.95477,0.61258,0.64238,0.42522,1.2669,0.6407,1.40156,0.000766916,0.000766916,0.000766916
119,1679.92,1.19481,0.71758,1.29796,0.95284,0.60246,0.64868,0.42948,1.23277,0.65313,1.36074,0.000761257,0.000761257,0.000761257
120,1696.21,1.17719,0.71634,1.29032,0.95469,0.60328,0.636,0.41418,1.28987,0.68645,1.38935,0.000755598,0.000755598,0.000755598
121,1712.48,1.18178,0.73976,1.30674,0.9506,0.61594,0.64926,0.43178,1.20753,0.626,1.35007,0.000749939,0.000749939,0.000749939
122,1729.56,1.14987,0.7015,1.27671,0.95833,0.60353,0.63901,0.41935,1.27209,0.65309,1.3838,0.00074428,0.00074428,0.00074428
123,1747.2,1.15717,0.70024,1.28211,0.96672,0.60905,0.66005,0.42938,1.34038,0.64486,1.43802,0.000738622,0.000738622,0.000738622
124,1765.43,1.14798,0.69619,1.29316,0.96197,0.61216,0.6434,0.4246,1.25469,0.63087,1.38081,0.000732963,0.000732963,0.000732963
125,1806.31,1.15672,0.69111,1.28097,0.94828,0.61497,0.64389,0.4264,1.25422,0.65029,1.38017,0.000727304,0.000727304,0.000727304
126,1824.94,1.15689,0.69915,1.29043,0.96966,0.5976,0.64805,0.43425,1.21289,0.61991,1.33378,0.000721645,0.000721645,0.000721645
127,1841.36,1.13381,0.69027,1.27314,0.95925,0.61391,0.63677,0.42334,1.23984,0.65418,1.3637,0.000715986,0.000715986,0.000715986
128,1857.6,1.15934,0.6918,1.2903,0.96143,0.61545,0.64688,0.42451,1.24554,0.63162,1.36598,0.000710327,0.000710327,0.000710327
129,1874.45,1.15267,0.70975,1.28831,0.9667,0.60199,0.6466,0.42374,1.28827,0.65653,1.40635,0.000704668,0.000704668,0.000704668
130,1890.98,1.1423,0.69337,1.27568,0.96278,0.61845,0.64735,0.43305,1.22092,0.61421,1.35465,0.00069901,0.00069901,0.00069901
131,1907.06,1.12099,0.69315,1.25343,0.96878,0.60226,0.6395,0.42378,1.24177,0.63624,1.36893,0.000693351,0.000693351,0.000693351
132,1923.36,1.15325,0.69945,1.27294,0.95326,0.61931,0.6519,0.44273,1.22959,0.6248,1.35714,0.000687692,0.000687692,0.000687692
133,1940.9,1.11279,0.67774,1.25503,0.95811,0.61001,0.63976,0.43043,1.25146,0.66931,1.35706,0.000682033,0.000682033,0.000682033
134,1961.04,1.11954,0.68045,1.27101,0.96013,0.61061,0.6429,0.42616,1.2659,0.67057,1.38576,0.000676374,0.000676374,0.000676374
135,1977.53,1.10694,0.66026,1.24759,0.94807,0.62281,0.64152,0.42695,1.2328,0.62638,1.38316,0.000670715,0.000670715,0.000670715
136,1994.03,1.10928,0.66895,1.25303,0.9616,0.61979,0.6441,0.42979,1.26031,0.64539,1.38253,0.000665057,0.000665057,0.000665057
137,2010.44,1.10194,0.66544,1.24714,0.61321,0.6143,0.65513,0.44645,1.20027,0.65087,1.33,0.000659398,0.000659398,0.000659398
138,2027.18,1.11898,0.67682,1.25455,0.95994,0.62413,0.64501,0.43585,1.22507,0.63264,1.35235,0.000653739,0.000653739,0.000653739
139,2044.28,1.12472,0.67821,1.26771,0.9623,0.61572,0.65282,0.44087,1.20782,0.61763,1.34247,0.00064808,0.00064808,0.00064808
140,2061.03,1.11564,0.67903,1.25851,0.9622,0.6186,0.65786,0.44036,1.21886,0.61848,1.33298,0.000642421,0.000642421,0.000642421
141,2077.94,1.09152,0.66868,1.25452,0.96854,0.61582,0.64817,0.44353,1.19679,0.61909,1.32741,0.000636762,0.000636762,0.000636762
142,2096.37,1.10317,0.66995,1.25363,0.96274,0.62087,0.64421,0.44211,1.20839,0.60333,1.3568,0.000631104,0.000631104,0.000631104
143,2112.78,1.10862,0.67426,1.2571,0.96761,0.61379,0.6449,0.43257,1.24753,0.6143,1.36464,0.000625445,0.000625445,0.000625445
144,2126.35,1.08331,0.64864,1.23099,0.96877,0.613,0.64074,0.42567,1.25523,0.61403,1.38541,0.000619786,0.000619786,0.000619786
145,2139.23,1.09273,0.66565,1.24304,0.96211,0.61654,0.63866,0.42734,1.2676,0.64769,1.36805,0.000614127,0.000614127,0.000614127
146,2152.91,1.09436,0.67303,1.2458,0.96741,0.61738,0.63999,0.43887,1.18081,0.59177,1.30454,0.000608468,0.000608468,0.000608468
147,2166.37,1.09899,0.66327,1.24137,0.96982,0.61492,0.64281,0.43899,1.18633,0.60649,1.31794,0.000602809,0.000602809,0.000602809
148,2181.92,1.08326,0.67921,1.238,0.96834,0.61402,0.66344,0.45491,1.18596,0.59216,1.3285,0.000597151,0.000597151,0.000597151
149,2196.42,1.07097,0.65791,1.22369,0.96376,0.61258,0.64179,0.43799,1.20577,0.60067,1.32588,0.000591492,0.000591492,0.000591492
150,2210.15,1.06517,0.65388,1.22121,0.96411,0.6232,0.68215,0.46527,1.21141,0.6021,1.35241,0.000585833,0.000585833,0.000585833
151,2223.61,1.06466,0.64214,1.22436,0.62451,0.6154,0.64008,0.43708,1.20808,0.62148,1.33657,0.000580174,0.000580174,0.000580174
152,2237.08,1.06163,0.64725,1.2196,0.9643,0.62231,0.64405,0.4379,1.18123,0.60623,1.3149,0.000574515,0.000574515,0.000574515
153,2256.34,1.06638,0.6553,1.22276,0.96454,0.63068,0.64803,0.44592,1.13708,0.60024,1.29157,0.000568856,0.000568856,0.000568856
154,2272.28,1.07253,0.64677,1.21966,0.6323,0.61228,0.64584,0.44245,1.18346,0.59589,1.33597,0.000563197,0.000563197,0.000563197
155,2285.67,1.06583,0.63991,1.22074,0.62955,0.62516,0.65323,0.4432,1.18606,0.60103,1.33058,0.000557539,0.000557539,0.000557539
