epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,1181.29,1.33741,0.83553,1.43572,0.9537,0.59042,0.62663,0.38263,1.4072,0.73776,1.51474,0.00101025,0.00101025,0.00101025
76,1196.49,1.31949,0.82214,1.41057,0.94421,0.59341,0.6289,0.39382,1.36478,0.734,1.47578,0.00100459,0.00100459,0.00100459
77,1211.81,1.35368,0.84877,1.43815,0.94788,0.5879,0.6246,0.37759,1.38316,0.74345,1.48442,0.000998928,0.000998928,0.000998928
78,1227.19,1.31457,0.83293,1.41024,0.95793,0.59561,0.62795,0.37199,1.42173,0.75268,1.50572,0.000993269,0.000993269,0.000993269
79,1243.26,1.32591,0.83763,1.41507,0.94681,0.59439,0.62558,0.37204,1.48475,0.7781,1.55884,0.00098761,0.00098761,0.00098761
80,1259.38,1.30661,0.82428,1.40255,0.96508,0.59112,0.62959,0.39213,1.35998,0.72026,1.45972,0.000981952,0.000981952,0.000981952
81,1275.2,1.30701,0.82393,1.41168,0.95426,0.6023,0.63267,0.39372,1.3587,0.6884,1.46139,0.000976293,0.000976293,0.000976293
82,1307.37,1.30206,0.80535,1.38325,0.95484,0.59861,0.6338,0.39065,1.38703,0.69502,1.48056,0.000970634,0.000970634,0.000970634
83,1326.2,1.31593,0.81217,1.40425,0.95834,0.59713,0.6294,0.39267,1.34256,0.70526,1.46386,0.000964975,0.000964975,0.000964975
84,1341.86,1.28361,0.7921,1.37116,0.94939,0.59641,0.62664,0.38691,1.33622,0.73717,1.44226,0.000959316,0.000959316,0.000959316
85,1357.75,1.29207,0.81096,1.38738,0.95445,0.59652,0.63214,0.37991,1.39422,0.72388,1.49604,0.000953657,0.000953657,0.000953657
86,1374.17,1.27802,0.79841,1.3816,0.9659,0.59573,0.63284,0.38961,1.37136,0.69234,1.46989,0.000947999,0.000947999,0.000947999
87,1390.14,1.2872,0.8011,1.36999,0.95582,0.58455,0.62784,0.38279,1.37761,0.72729,1.47306,0.00094234,0.00094234,0.00094234
88,1406.21,1.27984,0.79312,1.37739,0.95623,0.58627,0.62587,0.38932,1.36443,0.72168,1.4647,0.000936681,0.000936681,0.000936681
89,1422.1,1.2811,0.76946,1.36396,0.96121,0.59387,0.62758,0.36494,1.47531,0.77515,1.5492,0.000931022,0.000931022,0.000931022
90,1438.29,1.24756,0.78119,1.37267,0.95567,0.59825,0.63185,0.4004,1.33149,0.70443,1.46248,0.000925363,0.000925363,0.000925363
91,1458.82,1.23668,0.78306,1.36312,0.9592,0.5968,0.63116,0.40424,1.33643,0.69132,1.45176,0.000919704,0.000919704,0.000919704
92,1473.98,1.25845,0.78641,1.36176,0.95574,0.58681,0.63197,0.39909,1.38677,0.6893,1.47672,0.000914046,0.000914046,0.000914046
93,1488.75,1.26286,0.76373,1.3668,0.96525,0.59585,0.62979,0.39491,1.36746,0.68383,1.45512,0.000908387,0.000908387,0.000908387
94,1501.25,1.25898,0.78524,1.37288,0.94856,0.59794,0.63238,0.39745,1.29927,0.69391,1.42466,0.000902728,0.000902728,0.000902728
95,1517.02,1.2694,0.78854,1.37485,0.945,0.60498,0.63112,0.40021,1.29867,0.66448,1.40557,0.000897069,0.000897069,0.000897069
96,1532.86,1.23779,0.7788,1.35137,0.95966,0.5962,0.63498,0.39436,1.32397,0.71323,1.42735,0.00089141,0.00089141,0.00089141
97,1548.6,1.22894,0.7533,1.35271,0.96062,0.60421,0.63724,0.39946,1.33861,0.69372,1.44487,0.000885751,0.000885751,0.000885751
98,1564.44,1.2154,0.7507,1.33281,0.96149,0.58721,0.62829,0.36576,1.50432,0.7689,1.56049,0.000880093,0.000880093,0.000880093
99,1580.26,1.23538,0.76216,1.35237,0.9719,0.59762,0.64028,0.40621,1.29959,0.70157,1.42709,0.000874434,0.000874434,0.000874434
100,1595.5,1.22324,0.74957,1.34605,0.95193,0.6101,0.63216,0.39597,1.32922,0.69131,1.45913,0.000868775,0.000868775,0.000868775
101,1609.87,1.25074,0.77138,1.35373,0.96244,0.59859,0.63196,0.40337,1.32395,0.68036,1.43884,0.000863116,0.000863116,0.000863116
102,1622.36,1.23242,0.75918,1.34911,0.96978,0.59624,0.6313,0.40199,1.27405,0.68313,1.41279,0.000857457,0.000857457,0.000857457
103,1635.27,1.20174,0.72884,1.32714,0.94674,0.60161,0.62876,0.40779,1.2926,0.7084,1.40721,0.000851798,0.000851798,0.000851798
104,1648.03,1.20024,0.72391,1.31156,0.95145,0.60763,0.63455,0.41857,1.30819,0.69162,1.41248,0.000846139,0.000846139,0.000846139
105,1660.86,1.21588,0.7376,1.341,0.95116,0.60113,0.63061,0.41563,1.24436,0.6571,1.37469,0.000840481,0.000840481,0.000840481
106,1674.14,1.19697,0.72528,1.31496,0.96171,0.59409,0.63841,0.40856,1.31276,0.6663,1.43064,0.000834822,0.000834822,0.000834822
107,1687.02,1.20005,0.73652,1.32737,0.96087,0.58884,0.62967,0.41044,1.27293,0.66174,1.40691,0.000829163,0.000829163,0.000829163
108,1699.91,1.22233,0.74244,1.32674,0.96279,0.60499,0.63676,0.41272,1.31374,0.66782,1.42923,0.000823504,0.000823504,0.000823504
109,1712.56,1.17652,0.70498,1.31246,0.9508,0.59091,0.63118,0.41528,1.29871,0.66446,1.4033,0.000817845,0.000817845,0.000817845
110,1724.02,1.20257,0.73282,1.32323,0.95971,0.60429,0.63446,0.41446,1.26153,0.63757,1.38441,0.000812186,0.000812186,0.000812186
111,1751.15,1.20902,0.74694,1.33534,0.9635,0.60511,0.63779,0.41627,1.27467,0.64947,1.40365,0.000806528,0.000806528,0.000806528
112,1765.35,1.17575,0.72432,1.30791,0.96556,0.60398,0.63623,0.41512,1.26287,0.65646,1.38483,0.000800869,0.000800869,0.000800869
113,1778.36,1.17541,0.72327,1.31205,0.95699,0.59788,0.6352,0.41239,1.27526,0.6528,1.3842,0.00079521,0.00079521,0.00079521
114,1790.98,1.20303,0.73758,1.32635,0.97012,0.59395,0.63596,0.41482,1.2949,0.64732,1.40272,0.000789551,0.000789551,0.000789551
115,1803.57,1.17796,0.7259,1.30476,0.96936,0.59592,0.63558,0.4167,1.28193,0.64834,1.41114,0.000783892,0.000783892,0.000783892
116,1816.06,1.15921,0.72811,1.29756,0.95135,0.60943,0.6348,0.42436,1.1912,0.60989,1.32467,0.000778233,0.000778233,0.000778233
117,1828.64,1.17038,0.71795,1.31055,0.95476,0.60978,0.63532,0.42089,1.24633,0.62864,1.38524,0.000772575,0.000772575,0.000772575
118,1841.35,1.17791,0.72194,1.2916,0.95567,0.60589,0.63539,0.41093,1.31762,0.65601,1.42623,0.000766916,0.000766916,0.000766916
119,1854.26,1.20115,0.724,1.31282,0.95691,0.61077,0.63491,0.42862,1.22446,0.63703,1.369,0.000761257,0.000761257,0.000761257
120,1867.15,1.17384,0.7132,1.29627,0.95873,0.61197,0.63348,0.40949,1.30408,0.65423,1.43491,0.000755598,0.000755598,0.000755598
121,1879.49,1.1702,0.72324,1.30083,0.95883,0.60841,0.63566,0.41992,1.24622,0.64364,1.40964,0.000749939,0.000749939,0.000749939
122,1894.49,1.16053,0.70426,1.28613,0.96865,0.60466,0.637,0.41815,1.23358,0.64217,1.36737,0.00074428,0.00074428,0.00074428
123,1907.75,1.15335,0.69286,1.28368,0.94751,0.60643,0.63359,0.40733,1.33413,0.67562,1.42478,0.000738622,0.000738622,0.000738622
124,1920.07,1.1506,0.70366,1.30256,0.95632,0.61845,0.63733,0.42517,1.2195,0.60702,1.36348,0.000732963,0.000732963,0.000732963
125,1932.43,1.15347,0.70022,1.29109,0.96245,0.61276,0.64064,0.42567,1.22014,0.62535,1.35548,0.000727304,0.000727304,0.000727304
126,1944.86,1.17335,0.70938,1.30456,0.9643,0.61295,0.64077,0.42884,1.22534,0.6172,1.3361,0.000721645,0.000721645,0.000721645
127,1957.3,1.12792,0.68412,1.27343,0.9507,0.6077,0.63546,0.4341,1.20035,0.64397,1.3541,0.000715986,0.000715986,0.000715986
