epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,647.61,1.50492,1.01543,1.56353,0.94048,0.5739,0.60753,0.34203,1.57221,0.90167,1.66474,0.00119699,0.00119699,0.00119699
43,663.804,1.48978,1.02687,1.55438,0.92289,0.56927,0.62188,0.36671,1.45922,0.87362,1.57358,0.00119133,0.00119133,0.00119133
44,679.431,1.45909,1.00848,1.53543,0.92968,0.56686,0.61078,0.3537,1.52609,0.90976,1.6106,0.00118567,0.00118567,0.00118567
45,694.723,1.48945,1.00975,1.52921,0.91416,0.54685,0.70555,0.44107,1.53793,0.97001,1.63549,0.00118001,0.00118001,0.00118001
46,709.805,1.49489,1.0033,1.55082,0.95679,0.56257,0.64703,0.38126,1.49906,0.82034,1.58113,0.00117435,0.00117435,0.00117435
47,724.991,1.47779,0.99181,1.53631,0.92306,0.58047,0.61717,0.36489,1.49585,0.80822,1.60066,0.00116869,0.00116869,0.00116869
48,739.87,1.45891,0.96416,1.51751,0.92177,0.55017,0.60373,0.34772,1.50468,0.84137,1.58549,0.00116303,0.00116303,0.00116303
49,754.723,1.46452,0.96774,1.51866,0.93121,0.57069,0.64176,0.38778,1.48326,0.82747,1.5622,0.00115738,0.00115738,0.00115738
50,769.831,1.45605,0.97665,1.52223,0.94399,0.55968,0.63733,0.35463,1.60725,0.90459,1.68129,0.00115172,0.00115172,0.00115172
51,785.484,1.45899,0.95637,1.51064,0.93722,0.58474,0.74866,0.45445,1.46536,0.82341,1.58662,0.00114606,0.00114606,0.00114606
52,934.428,1.43524,0.95121,1.49098,0.93739,0.58393,0.61812,0.36313,1.42994,0.82347,1.54576,0.0011404,0.0011404,0.0011404
53,946.347,1.44228,0.9627,1.50168,0.92683,0.58446,0.63113,0.36303,1.52099,0.80144,1.59429,0.00113474,0.00113474,0.00113474
54,956.136,1.4222,0.94642,1.49055,0.93733,0.57063,0.6162,0.35716,1.52443,0.83502,1.60071,0.00112908,0.00112908,0.00112908
55,965.84,1.43892,0.93883,1.51107,0.93773,0.56702,0.61596,0.36031,1.42587,0.78948,1.56114,0.00112342,0.00112342,0.00112342
56,975.595,1.45265,0.95235,1.51832,0.93314,0.57116,0.62335,0.36584,1.45375,0.86027,1.56127,0.00111776,0.00111776,0.00111776
57,985.692,1.42448,0.94072,1.49296,0.95448,0.57359,0.65588,0.38632,1.43865,0.7913,1.54751,0.0011121,0.0011121,0.0011121
58,995.551,1.41256,0.9211,1.4707,0.95224,0.58447,0.62617,0.36231,1.50672,0.80181,1.59437,0.00110645,0.00110645,0.00110645
59,1005.76,1.42982,0.92085,1.48708,0.93143,0.58342,0.61963,0.35462,1.4685,0.82016,1.5708,0.00110079,0.00110079,0.00110079
60,1016.53,1.3906,0.89642,1.47479,0.92156,0.58758,0.66747,0.40605,1.45631,0.80234,1.54714,0.00109513,0.00109513,0.00109513
61,1030.92,1.4161,0.89234,1.46555,0.92168,0.58366,0.62523,0.3732,1.45622,0.78193,1.56479,0.00108947,0.00108947,0.00108947
62,1041.01,1.38892,0.93839,1.46937,0.94571,0.5789,0.62157,0.3573,1.48022,0.79113,1.5772,0.00108381,0.00108381,0.00108381
63,1052.44,1.42855,0.89924,1.47326,0.92413,0.58268,0.60881,0.36983,1.40607,0.77784,1.55201,0.00107815,0.00107815,0.00107815
64,1061.66,1.38666,0.8873,1.45426,0.94268,0.59153,0.62199,0.36747,1.4341,0.76158,1.52971,0.00107249,0.00107249,0.00107249
65,1073.18,1.37187,0.8876,1.44506,0.94169,0.58511,0.63085,0.3826,1.43131,0.74135,1.51668,0.00106683,0.00106683,0.00106683
66,1082.78,1.36769,0.88875,1.44583,0.93598,0.58207,0.62327,0.36795,1.50225,0.78765,1.59184,0.00106118,0.00106118,0.00106118
67,1092.21,1.37145,0.86806,1.44501,0.9463,0.57111,0.73139,0.47103,1.39132,0.78021,1.51093,0.00105552,0.00105552,0.00105552
68,1101.68,1.38127,0.88024,1.44491,0.94668,0.59345,0.62483,0.3769,1.44278,0.76756,1.53714,0.00104986,0.00104986,0.00104986
69,1111.13,1.37309,0.90013,1.44694,0.94637,0.56607,0.63499,0.3782,1.45493,0.76861,1.53819,0.0010442,0.0010442,0.0010442
70,1120.66,1.37261,0.87721,1.44015,0.94483,0.586,0.62838,0.38121,1.41868,0.74701,1.51203,0.00103854,0.00103854,0.00103854
71,1130.11,1.35704,0.86295,1.43446,0.61285,0.73036,0.73533,0.47591,1.47208,0.76639,1.56465,0.00103288,0.00103288,0.00103288
72,1139.6,1.3631,0.86277,1.43724,0.94912,0.59272,0.62527,0.37695,1.45341,0.76105,1.53833,0.00102722,0.00102722,0.00102722
73,1149.02,1.36615,0.87779,1.44831,0.94268,0.58775,0.63241,0.38041,1.4357,0.76009,1.55936,0.00102156,0.00102156,0.00102156
74,1158.45,1.34943,0.8634,1.42378,0.94097,0.59065,0.62568,0.38534,1.4253,0.76325,1.51536,0.0010159,0.0010159,0.0010159
75,1167.91,1.34507,0.85045,1.42997,0.94035,0.58946,0.62368,0.37146,1.46676,0.7906,1.56402,0.00101025,0.00101025,0.00101025
76,1177.34,1.32059,0.83366,1.40806,0.94338,0.59791,0.62744,0.36635,1.50625,0.77149,1.58607,0.00100459,0.00100459,0.00100459
77,1186.74,1.34911,0.84841,1.41883,0.91311,0.5558,0.60132,0.33629,1.59638,0.89332,1.64807,0.000998928,0.000998928,0.000998928
78,1195.55,1.32648,0.83743,1.40744,0.9461,0.58829,0.62929,0.38552,1.43031,0.79049,1.51606,0.000993269,0.000993269,0.000993269
79,1206.18,1.31423,0.84482,1.40681,0.93547,0.59976,0.62917,0.3618,1.56194,0.77606,1.6385,0.00098761,0.00098761,0.00098761
80,1215.63,1.33689,0.83306,1.416,0.94348,0.60846,0.64707,0.40118,1.3961,0.71754,1.48276,0.000981952,0.000981952,0.000981952
81,1225.13,1.3209,0.83702,1.40401,0.93015,0.60545,0.62646,0.38591,1.4006,0.72215,1.4926,0.000976293,0.000976293,0.000976293
82,1234.71,1.30285,0.82036,1.38205,0.94486,0.60053,0.63297,0.38342,1.42435,0.7402,1.52672,0.000970634,0.000970634,0.000970634
83,1244.25,1.33322,0.83117,1.40655,0.93243,0.60434,0.63065,0.38997,1.3893,0.74613,1.48587,0.000964975,0.000964975,0.000964975
