epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,355.145,1.58609,1.12433,1.62933,0.93596,0.54231,0.6016,0.32992,1.54592,0.94924,1.68383,0.00119699,0.00119699,0.00119699
43,363.453,1.56494,1.09146,1.61528,0.92618,0.55287,0.60926,0.34264,1.48247,0.93613,1.62621,0.00119133,0.00119133,0.00119133
44,371.776,1.53737,1.08849,1.6077,0.9298,0.54316,0.63047,0.33482,1.57257,1.0417,1.71635,0.00118567,0.00118567,0.00118567
45,380.069,1.57511,1.11173,1.64218,0.93852,0.5471,0.60421,0.32753,1.58564,0.95948,1.70977,0.00118001,0.00118001,0.00118001
46,388.032,1.52894,1.07571,1.62017,0.8947,0.51472,0.56796,0.32339,1.51883,1.0792,1.6348,0.00117435,0.00117435,0.00117435
47,396.419,1.51764,1.02022,1.59681,0.88555,0.5282,0.58817,0.33542,1.54116,1.10841,1.6892,0.00116869,0.00116869,0.00116869
48,404.648,1.51689,1.05281,1.58617,0.92165,0.54105,0.59794,0.33394,1.49919,0.95279,1.65901,0.00116303,0.00116303,0.00116303
49,412.929,1.49468,1.06473,1.58265,0.91652,0.54551,0.61332,0.35357,1.49015,0.9238,1.65763,0.00115738,0.00115738,0.00115738
50,421.179,1.51375,1.04958,1.58818,0.91732,0.56124,0.59728,0.30228,1.63446,0.95249,1.75744,0.00115172,0.00115172,0.00115172
51,429.459,1.53254,1.04013,1.59433,0.93962,0.56959,0.60714,0.36121,1.45208,0.8986,1.60297,0.00114606,0.00114606,0.00114606
52,437.741,1.5058,1.00917,1.59026,0.92705,0.5613,0.60063,0.34511,1.4894,0.94355,1.63011,0.0011404,0.0011404,0.0011404
53,445.991,1.49856,1.02113,1.58227,0.93047,0.5643,0.61416,0.35247,1.48242,0.87675,1.61829,0.00113474,0.00113474,0.00113474
54,454.299,1.48377,1.01539,1.57541,0.93892,0.55147,0.6107,0.33744,1.54953,0.92067,1.6972,0.00112908,0.00112908,0.00112908
55,462.588,1.49543,1.02649,1.56297,0.9178,0.53747,0.61021,0.33795,1.57386,0.93349,1.67186,0.00112342,0.00112342,0.00112342
56,470.841,1.48437,1.01497,1.56476,0.91639,0.56846,0.60593,0.34813,1.45614,0.90022,1.64111,0.00111776,0.00111776,0.00111776
57,479.094,1.48894,1.01434,1.56505,0.93815,0.57114,0.63869,0.36926,1.45029,0.88152,1.58254,0.0011121,0.0011121,0.0011121
58,487.381,1.47977,0.99282,1.57031,0.93652,0.57105,0.62274,0.34481,1.51948,0.88605,1.64524,0.00110645,0.00110645,0.00110645
