epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,652.422,1.54747,1.36643,1.42725,0.70019,0.38826,0.45449,0.2467,1.49756,1.23311,1.41716,0.000631828,0.000631828,0.000631828
79,661.305,1.55189,1.35274,1.41796,0.75385,0.36406,0.45907,0.26019,1.48187,1.21013,1.39868,0.000628228,0.000628228,0.000628228
80,670.084,1.51726,1.34543,1.41885,0.70169,0.41248,0.44558,0.24408,1.47208,1.24288,1.39519,0.000624628,0.000624628,0.000624628
81,677.57,1.52983,1.3683,1.40617,0.86363,0.37869,0.46521,0.25599,1.46346,1.22044,1.39507,0.000621029,0.000621029,0.000621029
82,684.45,1.5106,1.30988,1.40308,0.6671,0.42165,0.45674,0.24669,1.49241,1.22104,1.40002,0.000617429,0.000617429,0.000617429
83,691.218,1.51069,1.31419,1.39583,0.89661,0.36093,0.45086,0.2578,1.44928,1.1976,1.37202,0.00061383,0.00061383,0.00061383
84,698.049,1.48322,1.26666,1.37719,0.74933,0.37591,0.43805,0.24876,1.44705,1.22059,1.3933,0.00061023,0.00061023,0.00061023
85,704.864,1.48666,1.29217,1.3865,0.70748,0.37691,0.44234,0.25275,1.49509,1.20943,1.40662,0.00060663,0.00060663,0.00060663
86,711.813,1.46768,1.28778,1.39039,0.52212,0.42805,0.46146,0.2542,1.43268,1.21257,1.38011,0.000603031,0.000603031,0.000603031
87,719.93,1.53833,1.32272,1.41026,0.79198,0.35318,0.45609,0.26247,1.4684,1.23017,1.3926,0.000599431,0.000599431,0.000599431
88,728.545,1.51703,1.31725,1.39873,0.61976,0.41504,0.45996,0.25708,1.46196,1.24003,1.39624,0.000595831,0.000595831,0.000595831
89,737.058,1.48592,1.30934,1.38022,0.58118,0.43049,0.47689,0.26271,1.45502,1.1926,1.39127,0.000592232,0.000592232,0.000592232
90,745.584,1.4682,1.26021,1.37552,0.72728,0.40901,0.46657,0.26269,1.44963,1.1979,1.36322,0.000588632,0.000588632,0.000588632
91,754.088,1.44672,1.23485,1.35844,0.60275,0.45669,0.46966,0.26891,1.47885,1.2128,1.38609,0.000585032,0.000585032,0.000585032
92,762.627,1.49456,1.25315,1.37273,0.73832,0.41798,0.47727,0.2713,1.45425,1.1736,1.3788,0.000581433,0.000581433,0.000581433
93,771.229,1.45714,1.24315,1.35383,0.81036,0.42856,0.48579,0.2776,1.43014,1.16281,1.37004,0.000577833,0.000577833,0.000577833
94,779.724,1.44405,1.21814,1.35857,0.64645,0.4512,0.50076,0.2876,1.42291,1.18468,1.38274,0.000574233,0.000574233,0.000574233
95,788.244,1.45843,1.22592,1.35025,0.73765,0.42832,0.49548,0.28508,1.42833,1.1682,1.34942,0.000570634,0.000570634,0.000570634
96,796.71,1.439,1.2121,1.36037,0.76495,0.42851,0.48172,0.25412,1.4267,1.15656,1.35809,0.000567034,0.000567034,0.000567034
97,805.144,1.44086,1.20919,1.34667,0.64911,0.44659,0.50169,0.2786,1.42747,1.13818,1.37007,0.000563435,0.000563435,0.000563435
98,813.674,1.47513,1.23164,1.35583,0.5817,0.454,0.48414,0.28324,1.4256,1.16494,1.36419,0.000559835,0.000559835,0.000559835
99,822.212,1.44054,1.22489,1.36041,0.56825,0.46679,0.5051,0.28058,1.41239,1.11684,1.36074,0.000556235,0.000556235,0.000556235
100,830.682,1.42499,1.18688,1.33256,0.82808,0.40586,0.47275,0.27306,1.37806,1.14176,1.33571,0.000552636,0.000552636,0.000552636
101,839.185,1.41416,1.18066,1.32872,0.69393,0.43382,0.49007,0.27169,1.43921,1.14672,1.37135,0.000549036,0.000549036,0.000549036
102,847.656,1.43979,1.21626,1.34783,0.74052,0.43593,0.47785,0.26821,1.40573,1.15341,1.3506,0.000545436,0.000545436,0.000545436
103,856.197,1.42107,1.17064,1.32139,0.61169,0.41691,0.49411,0.28731,1.39855,1.12782,1.33526,0.000541837,0.000541837,0.000541837
104,864.689,1.39033,1.16907,1.31234,0.72557,0.4447,0.50796,0.29479,1.38168,1.09488,1.33034,0.000538237,0.000538237,0.000538237
105,873.199,1.40831,1.15418,1.31169,0.748,0.45573,0.52783,0.32152,1.34268,1.06704,1.31433,0.000534637,0.000534637,0.000534637
106,881.656,1.39747,1.14829,1.30368,0.78798,0.42128,0.52255,0.30616,1.36631,1.10045,1.32908,0.000531038,0.000531038,0.000531038
107,890.087,1.3919,1.15411,1.31462,0.71688,0.4723,0.52978,0.30192,1.39338,1.08301,1.33752,0.000527438,0.000527438,0.000527438
108,898.567,1.38976,1.14751,1.29913,0.65213,0.52576,0.54083,0.31138,1.38832,1.09791,1.32673,0.000523839,0.000523839,0.000523839
109,907.177,1.39568,1.16068,1.3227,0.62339,0.49087,0.52572,0.30934,1.37986,1.09844,1.33243,0.000520239,0.000520239,0.000520239
110,915.663,1.37773,1.16071,1.30745,0.76261,0.46282,0.54789,0.3287,1.36789,1.10089,1.32866,0.000516639,0.000516639,0.000516639
